,name,diff_num,hunk_num,func_num,Memoery_num_total,Memoery_del_num,Memoery_add_num,Conditions_num_total,Conditions_num_del,Conditions_num_add,Jump_num_total,Jump_num_del,Jump_num_add,Loop_num_total,Loop_num_del,Loop_num_add,Arithmetic_num_total,Arithmetic_num_del,Arithmetic_num_add,relation_num_total,relation_num_del,relation_num_add,Logic_num_total,Logic_num_del,Logic_num_add,bitwise_num_total,bitwise_num_del,bitwise_num_add,Funccall_num_total,Funccall_num_del,Funccall_num_add,Variables_num_total,Variables_num_del,Variables_num_add
247,./source1012/2019/CVE-2019-19080/torvalds%linux/master/f6705bf959ef_patch/equal_file_patch/4971f090aa7f.patch,1,12,1,0,0,0,20,0,20,0,0,0,0,0,0,2,0,2,2,0,2,4,0,4,86,40,46,3,1,2,22,16,21
248,./source1012/2019/CVE-2019-19080/torvalds%linux/master/f6705bf959ef_patch/equal_file_patch/be8454afc50f.patch,1,12,1,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,84,40,44,3,1,2,19,16,18
249,./source1012/2019/CVE-2019-19080/torvalds%linux/master/f6705bf959ef_patch/equal_file_patch/5dc9cbc4f10d.patch,1,4,1,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,2,0,2,2,0,2
250,./source1012/2019/CVE-2019-19080/torvalds%linux/master/f6705bf959ef_patch/equal_file_patch/a6ed68d6468b.patch,1,12,1,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,84,40,44,3,1,2,19,16,18
251,./source1012/2019/CVE-2019-19080/torvalds%linux/master/f6705bf959ef_patch/equal_file_patch/c3bed3b20e40.patch,1,12,1,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,84,40,44,3,1,2,19,16,18
252,./source1012/2019/CVE-2019-19274/python%cpython/3.7/a4d78362397fc3bced6ea80fbc7b5f4827aec55e_patch/equal_file_patch/64be96ae1f.patch,11,495,73,25,13,12,547,441,106,409,296,113,96,59,37,1811,1283,528,1080,795,285,618,448,170,229,173,56,115,101,73,573,483,313
253,./source1012/2019/CVE-2019-19274/python%cpython/3.7/a4d78362397fc3bced6ea80fbc7b5f4827aec55e_patch/equal_file_patch/15d263e95c.patch,10,494,72,25,13,12,547,441,106,409,296,113,96,59,37,1807,1282,525,1079,795,284,618,448,170,229,173,56,115,101,73,572,483,312
254,./source1012/2019/CVE-2019-19274/python%cpython/3.7/a4d78362397fc3bced6ea80fbc7b5f4827aec55e_patch/equal_file_patch/65e187239a.patch,10,494,72,25,13,12,547,441,106,409,296,113,96,59,37,1807,1282,525,1079,795,284,618,448,170,229,173,56,115,101,73,572,483,312
255,./source1012/2019/CVE-2019-19274/python%cpython/3.7/a4d78362397fc3bced6ea80fbc7b5f4827aec55e_patch/equal_file_patch/1365736832.patch,5,317,34,21,11,10,351,283,68,282,191,91,91,56,35,1388,955,433,851,590,261,440,319,121,152,98,54,85,77,59,379,369,164
256,./source1012/2019/CVE-2019-19274/python%cpython/3.7/a4d78362397fc3bced6ea80fbc7b5f4827aec55e_patch/equal_file_patch/4cb08b6c0a.patch,11,495,73,25,13,12,547,441,106,409,296,113,96,59,37,1811,1283,528,1080,795,285,618,448,170,229,173,56,115,101,73,573,483,313
257,./source1012/2019/CVE-2019-19274/python%cpython/3.7/a4d78362397fc3bced6ea80fbc7b5f4827aec55e_patch/equal_file_patch/499c926fbe.patch,5,317,34,21,11,10,351,283,68,282,191,91,91,56,35,1388,955,433,851,590,261,440,319,121,152,98,54,85,77,59,379,369,164
258,./source1012/2019/CVE-2019-19479/OpenSC%OpenSC/master/c3f23b836e5a_patch/equal_file_patch/88eeb892.patch,1,3,1,0,0,0,3,1,2,0,0,0,2,1,1,4,2,2,6,2,4,1,0,1,0,0,0,0,0,0,7,4,7
259,./source1012/2019/CVE-2019-19479/OpenSC%OpenSC/master/c3f23b836e5a_patch/equal_file_patch/1dceff47.patch,1,3,1,0,0,0,3,1,2,0,0,0,2,1,1,4,2,2,6,2,4,1,0,1,0,0,0,0,0,0,7,4,7
260,./source1012/2019/CVE-2019-19479/OpenSC%OpenSC/master/c3f23b836e5a_patch/equal_file_patch/ba85ae75.patch,1,3,1,0,0,0,3,1,2,0,0,0,2,1,1,4,2,2,6,2,4,1,0,1,0,0,0,0,0,0,7,4,7
261,./source1012/2019/CVE-2019-19479/OpenSC%OpenSC/master/c3f23b836e5a_patch/equal_file_patch/4bd8cda9.patch,1,3,1,0,0,0,3,1,2,0,0,0,2,1,1,4,2,2,6,2,4,1,0,1,0,0,0,0,0,0,7,4,7
